order_id,product_id,user_id,order_date,quantity,payment_amount,refund_flag,channel
O001832,P1004,U000769,2026-04-19,1,255.55,0,recommendation
O001833,P1004,U001933,2026-04-19,1,242.10,0,campaign
O001834,P1004,U000269,2026-04-19,1,242.10,0,recommendation
O001835,P1004,U000106,2026-04-19,1,242.10,0,direct
O001836,P1005,U000911,2026-04-19,1,116.10,0,campaign
O001837,P1005,U000082,2026-04-19,1,129.00,0,search
O001838,P1005,U000423,2026-04-19,1,116.10,0,direct
O001839,P1005,U000056,2026-04-19,1,126.42,0,search
O001840,P1005,U001508,2026-04-19,1,116.10,0,direct
O001841,P1001,U000399,2026-04-20,1,399.00,1,recommendation
O001842,P1001,U001238,2026-04-20,1,379.05,1,direct
O001843,P1001,U002310,2026-04-20,1,367.08,0,recommendation
O001844,P1001,U001766,2026-04-20,1,367.08,0,recommendation
O001845,P1002,U002000,2026-04-20,1,719.10,0,search
O001846,P1002,U000823,2026-04-20,2,1438.20,0,search
O001847,P1002,U001368,2026-04-20,2,1518.10,0,recommendation
O001848,P1002,U002432,2026-04-20,1,799.00,0,search
O001849,P1002,U000898,2026-04-20,1,719.10,0,search
O001850,P1002,U001950,2026-04-20,1,719.10,0,search
O001851,P1002,U000751,2026-04-20,1,759.05,0,recommendation
O001852,P1002,U000162,2026-04-20,1,799.00,0,recommendation
O001853,P1002,U001472,2026-04-20,1,719.10,0,search
O001854,P1002,U001046,2026-04-20,1,783.02,0,search
O001855,P1003,U000791,2026-04-20,1,413.10,0,campaign
O001856,P1003,U000908,2026-04-20,1,413.10,0,campaign
O001857,P1003,U001186,2026-04-20,1,413.10,0,direct
O001858,P1003,U002295,2026-04-20,1,436.05,0,search
O001859,P1003,U000583,2026-04-20,1,449.82,0,campaign
O001860,P1003,U000693,2026-04-20,1,459.00,0,direct
O001861,P1003,U001767,2026-04-20,1,449.82,0,recommendation
O001862,P1003,U001759,2026-04-20,1,413.10,0,recommendation
O001863,P1004,U001529,2026-04-20,1,255.55,0,campaign
O001864,P1004,U000030,2026-04-20,2,527.24,0,search
O001865,P1004,U000304,2026-04-20,1,263.62,0,recommendation
O001866,P1004,U000018,2026-04-20,1,255.55,0,recommendation
O001867,P1004,U002545,2026-04-20,2,484.20,0,recommendation
O001868,P1004,U002357,2026-04-20,1,255.55,0,search
O001869,P1005,U001954,2026-04-20,1,129.00,0,recommendation
O001870,P1005,U000942,2026-04-20,1,129.00,0,recommendation
O001871,P1005,U000877,2026-04-20,1,129.00,0,campaign
O001872,P1005,U001081,2026-04-20,1,129.00,0,search
O001873,P1005,U002301,2026-04-20,1,126.42,0,campaign
O001874,P1005,U001128,2026-04-20,1,116.10,0,recommendation
O001875,P1001,U001214,2026-04-21,1,379.05,1,direct
O001876,P1001,U000084,2026-04-21,2,798.00,0,search
O001877,P1001,U000714,2026-04-21,1,399.00,1,search
O001878,P1002,U000938,2026-04-21,1,759.05,0,search
O001879,P1002,U001205,2026-04-21,1,759.05,0,search
O001880,P1002,U000201,2026-04-21,1,799.00,0,campaign
O001881,P1002,U002081,2026-04-21,2,1518.10,0,search
O001882,P1002,U000348,2026-04-21,1,719.10,0,direct
O001883,P1002,U001101,2026-04-21,1,719.10,0,campaign
O001884,P1002,U001903,2026-04-21,2,1598.00,0,direct
O001885,P1002,U000264,2026-04-21,1,759.05,0,search
O001886,P1002,U000582,2026-04-21,1,799.00,0,search
O001887,P1003,U000269,2026-04-21,1,413.10,0,search
O001888,P1003,U001025,2026-04-21,1,449.82,0,recommendation
O001889,P1003,U000375,2026-04-21,1,436.05,0,recommendation
O001890,P1003,U000870,2026-04-21,1,449.82,0,recommendation
O001891,P1003,U001670,2026-04-21,1,436.05,0,campaign
O001892,P1003,U000301,2026-04-21,1,413.10,0,search
O001893,P1003,U000891,2026-04-21,1,436.05,0,recommendation
O001894,P1004,U002252,2026-04-21,1,269.00,0,recommendation
O001895,P1004,U001736,2026-04-21,2,484.20,0,campaign
O001896,P1004,U000125,2026-04-21,1,242.10,0,search
O001897,P1004,U000333,2026-04-21,2,538.00,0,recommendation
O001898,P1005,U002492,2026-04-21,1,122.55,0,search
O001899,P1005,U000082,2026-04-21,1,116.10,0,search
O001900,P1005,U000882,2026-04-21,1,122.55,0,search
O001901,P1001,U000909,2026-04-22,1,399.00,1,recommendation
O001902,P1001,U002451,2026-04-22,1,379.05,1,recommendation
O001903,P1001,U002264,2026-04-22,1,367.08,0,direct
O001904,P1001,U002462,2026-04-22,1,367.08,0,direct
O001905,P1002,U002400,2026-04-22,1,799.00,1,campaign
O001906,P1002,U002176,2026-04-22,1,759.05,0,search
O001907,P1002,U002342,2026-04-22,2,1438.20,0,direct
O001908,P1002,U000474,2026-04-22,1,799.00,0,recommendation
O001909,P1002,U000220,2026-04-22,1,759.05,0,search
O001910,P1002,U000818,2026-04-22,1,783.02,0,campaign
O001911,P1002,U001952,2026-04-22,1,759.05,0,recommendation
O001912,P1002,U000030,2026-04-22,1,799.00,0,search
O001913,P1003,U000567,2026-04-22,2,899.64,0,recommendation
O001914,P1003,U001308,2026-04-22,1,413.10,0,direct
O001915,P1003,U001253,2026-04-22,1,436.05,0,recommendation
O001916,P1003,U002498,2026-04-22,1,436.05,0,recommendation
O001917,P1003,U000042,2026-04-22,1,459.00,0,search
O001918,P1003,U001496,2026-04-22,1,459.00,0,search
O001919,P1003,U001828,2026-04-22,1,449.82,0,campaign
O001920,P1003,U000237,2026-04-22,1,449.82,0,recommendation
O001921,P1004,U000401,2026-04-22,1,263.62,0,campaign
O001922,P1004,U001953,2026-04-22,1,255.55,1,recommendation
O001923,P1004,U000225,2026-04-22,2,484.20,0,campaign
O001924,P1004,U001703,2026-04-22,2,538.00,0,campaign
O001925,P1005,U001380,2026-04-22,1,116.10,0,campaign
O001926,P1005,U002113,2026-04-22,1,126.42,0,recommendation
O001927,P1005,U001477,2026-04-22,1,126.42,0,recommendation
O001928,P1005,U002586,2026-04-22,1,116.10,0,direct
O001929,P1001,U000833,2026-04-23,1,391.02,0,campaign
O001930,P1001,U001525,2026-04-23,1,399.00,0,search
O001931,P1001,U001750,2026-04-23,2,734.16,0,recommendation
O001932,P1001,U000157,2026-04-23,1,367.08,0,direct
O001933,P1001,U001751,2026-04-23,1,379.05,0,direct
O001934,P1002,U002029,2026-04-23,1,783.02,0,recommendation
O001935,P1002,U002195,2026-04-23,1,799.00,0,recommendation
O001936,P1002,U001534,2026-04-23,1,799.00,0,campaign
O001937,P1002,U002182,2026-04-23,1,719.10,0,recommendation
O001938,P1002,U002245,2026-04-23,1,783.02,0,search
O001939,P1002,U001667,2026-04-23,2,1438.20,0,campaign
O001940,P1002,U001721,2026-04-23,1,783.02,0,campaign
O001941,P1002,U001224,2026-04-23,1,719.10,0,direct
O001942,P1002,U001341,2026-04-23,1,783.02,0,search
O001943,P1002,U002152,2026-04-23,1,719.10,0,direct
O001944,P1003,U001362,2026-04-23,1,436.05,0,recommendation
O001945,P1003,U000558,2026-04-23,1,413.10,0,recommendation
O001946,P1003,U000766,2026-04-23,1,449.82,0,search
O001947,P1003,U001779,2026-04-23,2,899.64,0,direct
O001948,P1003,U000585,2026-04-23,1,436.05,0,campaign
O001949,P1003,U000285,2026-04-23,1,459.00,0,campaign
O001950,P1003,U000202,2026-04-23,1,436.05,0,recommendation
O001951,P1003,U001076,2026-04-23,2,826.20,0,recommendation
O001952,P1003,U001117,2026-04-23,1,413.10,0,campaign
O001953,P1004,U001815,2026-04-23,2,484.20,0,recommendation
O001954,P1004,U001244,2026-04-23,1,255.55,0,search
O001955,P1004,U000966,2026-04-23,1,242.10,0,recommendation
O001956,P1004,U000290,2026-04-23,1,269.00,0,recommendation
O001957,P1005,U000876,2026-04-23,1,126.42,0,recommendation
O001958,P1005,U001689,2026-04-23,1,116.10,0,recommendation
O001959,P1005,U000592,2026-04-23,1,129.00,0,search
O001960,P1005,U001595,2026-04-23,1,116.10,0,search
O001961,P1001,U000510,2026-04-24,1,367.08,0,recommendation
O001962,P1001,U002146,2026-04-24,1,367.08,0,recommendation
O001963,P1001,U000550,2026-04-24,1,399.00,0,recommendation
O001964,P1001,U001731,2026-04-24,1,399.00,1,search
O001965,P1002,U001389,2026-04-24,1,799.00,0,search
O001966,P1002,U000793,2026-04-24,1,799.00,0,recommendation
O001967,P1002,U000831,2026-04-24,1,719.10,0,campaign
O001968,P1002,U001942,2026-04-24,1,719.10,0,search
O001969,P1002,U002174,2026-04-24,1,783.02,0,recommendation
O001970,P1002,U001467,2026-04-24,1,759.05,0,direct
O001971,P1002,U000231,2026-04-24,1,759.05,0,search
O001972,P1002,U001923,2026-04-24,1,759.05,0,search
O001973,P1002,U001517,2026-04-24,1,759.05,0,search
O001974,P1002,U001671,2026-04-24,2,1438.20,0,search
O001975,P1003,U001563,2026-04-24,1,459.00,0,direct
O001976,P1003,U002088,2026-04-24,1,449.82,0,campaign
O001977,P1003,U000245,2026-04-24,1,449.82,0,direct
O001978,P1003,U001537,2026-04-24,1,413.10,0,recommendation
O001979,P1003,U001335,2026-04-24,1,459.00,0,recommendation
O001980,P1003,U001882,2026-04-24,1,413.10,1,search
O001981,P1003,U002349,2026-04-24,1,449.82,0,search
O001982,P1003,U001451,2026-04-24,2,918.00,0,recommendation
O001983,P1003,U001872,2026-04-24,1,449.82,0,campaign
O001984,P1004,U002140,2026-04-24,1,255.55,1,campaign
O001985,P1004,U002265,2026-04-24,1,263.62,0,campaign
O001986,P1004,U000284,2026-04-24,1,242.10,1,direct
O001987,P1004,U001350,2026-04-24,1,255.55,0,recommendation
O001988,P1004,U001108,2026-04-24,1,255.55,0,search
O001989,P1005,U000611,2026-04-24,1,126.42,0,direct
O001990,P1005,U000015,2026-04-24,1,126.42,0,search
O001991,P1005,U001509,2026-04-24,1,129.00,0,search
O001992,P1005,U002499,2026-04-24,1,126.42,0,campaign
O001993,P1005,U001056,2026-04-24,1,116.10,0,recommendation
O001994,P1005,U001164,2026-04-24,1,126.42,0,search
O001995,P1001,U000514,2026-04-25,1,391.02,0,direct
O001996,P1001,U000420,2026-04-25,2,758.10,0,search
O001997,P1001,U000445,2026-04-25,1,391.02,0,campaign
O001998,P1001,U000088,2026-04-25,1,379.05,0,recommendation
O001999,P1001,U002161,2026-04-25,1,391.02,1,recommendation
O002000,P1001,U001588,2026-04-25,1,399.00,0,search
O002001,P1002,U001919,2026-04-25,1,799.00,0,search
O002002,P1002,U000231,2026-04-25,1,783.02,0,search
O002003,P1002,U001762,2026-04-25,1,799.00,0,search
O002004,P1002,U001870,2026-04-25,1,719.10,0,search
O002005,P1002,U001983,2026-04-25,1,799.00,0,search
O002006,P1002,U000382,2026-04-25,1,799.00,0,recommendation
O002007,P1002,U001041,2026-04-25,1,799.00,0,search
O002008,P1002,U001054,2026-04-25,1,799.00,0,search
O002009,P1002,U001818,2026-04-25,1,759.05,0,search
O002010,P1002,U001641,2026-04-25,1,759.05,0,direct
O002011,P1002,U002246,2026-04-25,1,783.02,0,search
O002012,P1002,U000847,2026-04-25,2,1518.10,0,search
O002013,P1003,U001412,2026-04-25,1,449.82,0,recommendation
O002014,P1003,U001695,2026-04-25,1,459.00,0,search
O002015,P1003,U000452,2026-04-25,1,413.10,0,recommendation
O002016,P1003,U000020,2026-04-25,1,436.05,0,search
O002017,P1003,U001532,2026-04-25,1,413.10,0,direct
O002018,P1003,U001632,2026-04-25,1,436.05,0,direct
O002019,P1003,U000652,2026-04-25,1,436.05,0,campaign
O002020,P1003,U002413,2026-04-25,1,436.05,0,campaign
O002021,P1003,U000234,2026-04-25,1,449.82,0,search
O002022,P1003,U001794,2026-04-25,1,449.82,0,campaign
O002023,P1004,U001295,2026-04-25,1,263.62,0,recommendation
O002024,P1004,U000702,2026-04-25,2,538.00,0,direct
O002025,P1004,U000080,2026-04-25,2,538.00,0,recommendation
O002026,P1004,U001909,2026-04-25,2,484.20,0,search
O002027,P1004,U000836,2026-04-25,1,242.10,0,campaign
O002028,P1005,U001397,2026-04-25,1,129.00,0,search
O002029,P1005,U001819,2026-04-25,1,126.42,0,search
O002030,P1005,U000679,2026-04-25,1,116.10,0,campaign
O002031,P1005,U000495,2026-04-25,1,116.10,0,recommendation
O002032,P1005,U002582,2026-04-25,2,245.10,0,recommendation
O002033,P1005,U001127,2026-04-25,1,122.55,0,search
O002034,P1001,U002061,2026-04-26,1,399.00,1,direct
O002035,P1001,U001289,2026-04-26,1,391.02,0,direct
O002036,P1001,U002142,2026-04-26,1,379.05,1,recommendation
O002037,P1001,U000245,2026-04-26,1,399.00,0,direct
O002038,P1001,U001225,2026-04-26,2,798.00,1,recommendation
O002039,P1002,U000592,2026-04-26,1,799.00,0,recommendation
O002040,P1002,U001423,2026-04-26,1,783.02,1,recommendation
O002041,P1002,U001220,2026-04-26,1,719.10,0,search
O002042,P1002,U001915,2026-04-26,1,759.05,0,recommendation
O002043,P1002,U001551,2026-04-26,1,719.10,0,direct
O002044,P1002,U002327,2026-04-26,1,799.00,0,recommendation
O002045,P1002,U001914,2026-04-26,1,799.00,0,recommendation
O002046,P1002,U000973,2026-04-26,1,719.10,0,recommendation
O002047,P1002,U001642,2026-04-26,1,799.00,0,campaign
O002048,P1002,U000198,2026-04-26,1,783.02,0,campaign
O002049,P1003,U001095,2026-04-26,1,413.10,1,recommendation
O002050,P1003,U002023,2026-04-26,1,459.00,0,campaign
O002051,P1003,U001360,2026-04-26,1,413.10,0,search
O002052,P1003,U001989,2026-04-26,1,449.82,0,campaign
O002053,P1003,U002556,2026-04-26,1,449.82,0,recommendation
O002054,P1003,U001518,2026-04-26,1,449.82,0,search
O002055,P1003,U001406,2026-04-26,2,872.10,0,recommendation
O002056,P1003,U002419,2026-04-26,1,449.82,0,recommendation
O002057,P1003,U002157,2026-04-26,1,436.05,0,search
O002058,P1003,U001298,2026-04-26,1,413.10,1,direct
O002059,P1004,U001066,2026-04-26,1,269.00,0,search
O002060,P1004,U000712,2026-04-26,1,242.10,1,search
O002061,P1004,U002271,2026-04-26,1,242.10,0,recommendation
O002062,P1004,U000151,2026-04-26,1,263.62,0,search
O002063,P1004,U001743,2026-04-26,1,255.55,0,recommendation
O002064,P1004,U000563,2026-04-26,1,269.00,0,direct
O002065,P1004,U000749,2026-04-26,1,255.55,0,recommendation
O002066,P1005,U001235,2026-04-26,1,116.10,0,search
O002067,P1005,U000678,2026-04-26,1,122.55,0,recommendation
O002068,P1005,U002340,2026-04-26,1,126.42,0,direct
O002069,P1005,U000117,2026-04-26,1,126.42,0,recommendation
O002070,P1005,U000683,2026-04-26,1,122.55,0,direct
O002071,P1005,U001527,2026-04-26,1,122.55,0,search
O002072,P1001,U000059,2026-04-27,1,391.02,0,direct
O002073,P1001,U002431,2026-04-27,1,367.08,0,recommendation
O002074,P1001,U001845,2026-04-27,2,758.10,1,recommendation
O002075,P1001,U002058,2026-04-27,1,391.02,1,direct
O002076,P1001,U001307,2026-04-27,1,367.08,0,direct
O002077,P1002,U001538,2026-04-27,2,1438.20,0,direct
O002078,P1002,U001903,2026-04-27,2,1518.10,0,recommendation
O002079,P1002,U000053,2026-04-27,1,719.10,0,recommendation
O002080,P1002,U002318,2026-04-27,1,799.00,0,campaign
O002081,P1002,U000699,2026-04-27,1,783.02,0,search
O002082,P1002,U000841,2026-04-27,1,799.00,0,search
O002083,P1002,U002082,2026-04-27,2,1438.20,0,campaign
O002084,P1002,U001976,2026-04-27,1,799.00,0,direct
O002085,P1002,U002125,2026-04-27,1,759.05,0,recommendation
O002086,P1002,U001055,2026-04-27,1,783.02,0,direct
O002087,P1002,U001183,2026-04-27,1,799.00,0,recommendation
O002088,P1003,U001717,2026-04-27,1,459.00,0,recommendation
O002089,P1003,U001379,2026-04-27,1,436.05,0,search
O002090,P1003,U001479,2026-04-27,1,459.00,0,direct
O002091,P1003,U002298,2026-04-27,1,449.82,0,recommendation
O002092,P1003,U001476,2026-04-27,1,449.82,0,search
O002093,P1003,U000794,2026-04-27,2,872.10,1,campaign
O002094,P1003,U001640,2026-04-27,1,449.82,0,recommendation
O002095,P1003,U000525,2026-04-27,1,436.05,0,campaign
O002096,P1003,U001604,2026-04-27,1,436.05,0,campaign
O002097,P1003,U001305,2026-04-27,1,459.00,0,recommendation
O002098,P1004,U000025,2026-04-27,1,242.10,1,direct
O002099,P1004,U000825,2026-04-27,1,255.55,0,campaign
O002100,P1004,U000316,2026-04-27,1,255.55,0,recommendation
O002101,P1004,U002147,2026-04-27,1,242.10,0,search
O002102,P1004,U001341,2026-04-27,1,263.62,0,recommendation
O002103,P1004,U000289,2026-04-27,1,269.00,0,campaign
O002104,P1005,U001700,2026-04-27,1,129.00,1,search
O002105,P1005,U001312,2026-04-27,1,129.00,0,direct
O002106,P1005,U000362,2026-04-27,1,122.55,0,search
O002107,P1005,U001152,2026-04-27,1,122.55,0,search
O002108,P1005,U002454,2026-04-27,1,116.10,0,direct
O002109,P1005,U001710,2026-04-27,1,129.00,0,search
O002110,P1005,U001898,2026-04-27,2,258.00,0,search
O002111,P1001,U001368,2026-04-28,1,399.00,0,campaign
O002112,P1001,U000418,2026-04-28,1,379.05,1,recommendation
O002113,P1001,U000215,2026-04-28,1,379.05,1,direct
O002114,P1002,U001349,2026-04-28,1,799.00,0,direct
O002115,P1002,U000055,2026-04-28,1,759.05,0,search
O002116,P1002,U002235,2026-04-28,1,759.05,0,search
O002117,P1002,U001217,2026-04-28,1,799.00,0,recommendation
O002118,P1002,U001240,2026-04-28,1,799.00,0,search
O002119,P1002,U001589,2026-04-28,1,759.05,0,search
O002120,P1002,U002405,2026-04-28,1,783.02,0,direct
O002121,P1002,U002293,2026-04-28,1,759.05,0,recommendation
O002122,P1002,U001619,2026-04-28,1,759.05,0,search
O002123,P1003,U002537,2026-04-28,2,918.00,0,recommendation
O002124,P1003,U001373,2026-04-28,1,413.10,0,recommendation
O002125,P1003,U000739,2026-04-28,1,449.82,0,recommendation
O002126,P1003,U001907,2026-04-28,1,459.00,0,campaign
O002127,P1003,U001106,2026-04-28,1,436.05,0,campaign
O002128,P1003,U000196,2026-04-28,1,449.82,0,direct
O002129,P1003,U000408,2026-04-28,1,449.82,0,campaign
O002130,P1003,U001489,2026-04-28,1,436.05,0,campaign
O002131,P1004,U000489,2026-04-28,1,269.00,0,recommendation
O002132,P1004,U002334,2026-04-28,1,242.10,0,search
O002133,P1004,U000935,2026-04-28,2,527.24,0,recommendation
O002134,P1004,U000048,2026-04-28,1,263.62,0,campaign
O002135,P1004,U001583,2026-04-28,1,242.10,0,campaign
O002136,P1005,U001173,2026-04-28,1,122.55,0,search
O002137,P1005,U001428,2026-04-28,1,116.10,0,recommendation
O002138,P1005,U002567,2026-04-28,1,122.55,0,recommendation
O002139,P1005,U000580,2026-04-28,1,116.10,0,search
O002140,P1005,U000379,2026-04-28,1,122.55,0,campaign
O002141,P1001,U000314,2026-04-29,1,379.05,0,search
O002142,P1001,U002382,2026-04-29,1,367.08,1,recommendation
O002143,P1001,U002190,2026-04-29,1,391.02,0,direct
O002144,P1001,U002131,2026-04-29,2,734.16,1,direct
O002145,P1002,U001943,2026-04-29,1,759.05,0,search
O002146,P1002,U002252,2026-04-29,1,783.02,0,campaign
O002147,P1002,U001403,2026-04-29,2,1518.10,0,search
O002148,P1002,U002443,2026-04-29,1,783.02,0,campaign
O002149,P1002,U001664,2026-04-29,1,783.02,0,direct
O002150,P1002,U001965,2026-04-29,1,783.02,0,direct
O002151,P1002,U000013,2026-04-29,1,759.05,0,search
O002152,P1002,U000176,2026-04-29,1,783.02,0,direct
O002153,P1003,U000633,2026-04-29,1,449.82,0,recommendation
O002154,P1003,U001407,2026-04-29,1,436.05,0,campaign
O002155,P1003,U000644,2026-04-29,1,449.82,0,search
O002156,P1003,U000266,2026-04-29,1,413.10,0,search
O002157,P1003,U000068,2026-04-29,2,918.00,0,search
O002158,P1003,U000775,2026-04-29,1,449.82,0,search
O002159,P1004,U001212,2026-04-29,1,263.62,0,direct
O002160,P1004,U002568,2026-04-29,1,242.10,0,recommendation
O002161,P1004,U002283,2026-04-29,1,269.00,0,campaign
O002162,P1004,U000856,2026-04-29,1,269.00,0,search
O002163,P1005,U001224,2026-04-29,1,122.55,0,recommendation
O002164,P1005,U000605,2026-04-29,1,122.55,0,campaign
O002165,P1005,U000503,2026-04-29,1,116.10,0,search
O002166,P1005,U002583,2026-04-29,1,129.00,0,direct
O002167,P1001,U001124,2026-04-30,1,367.08,0,search
O002168,P1001,U001284,2026-04-30,1,367.08,1,search
O002169,P1001,U002107,2026-04-30,1,367.08,0,search
O002170,P1001,U001347,2026-04-30,1,367.08,0,campaign
O002171,P1002,U001591,2026-04-30,1,783.02,1,campaign
O002172,P1002,U001670,2026-04-30,2,1566.04,0,recommendation
O002173,P1002,U001250,2026-04-30,1,719.10,0,recommendation
O002174,P1002,U001175,2026-04-30,1,719.10,0,recommendation
O002175,P1002,U000322,2026-04-30,1,783.02,0,search
O002176,P1002,U000037,2026-04-30,1,719.10,0,recommendation
O002177,P1002,U000730,2026-04-30,1,719.10,0,search
O002178,P1002,U000827,2026-04-30,2,1566.04,0,campaign
O002179,P1002,U002048,2026-04-30,1,759.05,0,direct
O002180,P1003,U001558,2026-04-30,1,459.00,0,search
O002181,P1003,U001392,2026-04-30,1,459.00,0,search
O002182,P1003,U001407,2026-04-30,1,449.82,0,campaign
O002183,P1003,U002589,2026-04-30,1,459.00,1,search
O002184,P1003,U000510,2026-04-30,2,899.64,0,recommendation
O002185,P1003,U001184,2026-04-30,2,899.64,0,search
O002186,P1003,U000029,2026-04-30,1,449.82,0,search
O002187,P1003,U000238,2026-04-30,1,413.10,0,recommendation
O002188,P1004,U000567,2026-04-30,2,484.20,0,campaign
O002189,P1004,U001828,2026-04-30,1,255.55,0,direct
O002190,P1004,U000706,2026-04-30,1,255.55,0,recommendation
O002191,P1004,U000302,2026-04-30,1,255.55,0,campaign
O002192,P1004,U000458,2026-04-30,1,255.55,0,campaign
O002193,P1005,U001873,2026-04-30,1,122.55,0,campaign
O002194,P1005,U000784,2026-04-30,1,126.42,0,recommendation
O002195,P1005,U002282,2026-04-30,1,122.55,0,direct
O002196,P1005,U001267,2026-04-30,1,122.55,0,search
